annee,mois,jour,temperature,humidite,precipitations,vent,pression,indice_uv,score
2024,fevrier,3,13.7,79.3,5.1,14.0,1017.9,2.7,61
2024,fevrier,4,13.5,70.3,1.9,17.9,1023.3,2.7,68
2024,fevrier,5,18.2,77.4,5.6,nan,1024.2,2.6,0
2024,fevrier,6,nan,nan,8.6,16.3,1014.1,nan,0
2024,fevrier,7,11.7,64.9,7.8,18.7,1018.8,0.3,68
2024,fevrier,8,16.4,78.5,4.6,22.3,1015.4,4.5,61
2024,fevrier,9,nan,74.8,nan,22.5,1018.9,5.2,0
2024,fevrier,10,nan,68.7,5.4,21.1,1026.0,3.7,0
2024,fevrier,11,9.8,72.8,nan,nan,1015.4,3.0,0
2024,fevrier,12,nan,67.1,5.2,16.8,1015.3,1.9,0
2024,fevrier,13,16.2,71.6,1.4,21.1,1019.3,5.0,68
2024,fevrier,14,14.1,71.6,1.9,16.2,1017.6,1.8,68
2024,fevrier,15,8.7,63.9,nan,12.2,nan,3.7,0
2024,fevrier,16,14.1,72.9,3.9,19.3,nan,3.0,61
2024,fevrier,17,15.1,70.0,nan,21.5,1021.0,3.5,0
2024,fevrier,18,nan,69.8,5.0,22.6,1018.4,nan,0
2024,fevrier,19,12.6,73.8,6.0,18.3,1015.1,2.3,61
2024,fevrier,20,nan,71.8,7.0,17.2,1017.8,3.8,0
2024,fevrier,21,16.1,74.4,5.7,nan,1019.1,3.0,0
2024,fevrier,22,11.8,66.7,3.9,18.4,1017.2,4.0,68
2024,fevrier,23,16.3,69.6,nan,16.9,1018.9,3.8,0
2024,fevrier,24,20.1,72.4,nan,nan,1018.7,3.7,0
2024,fevrier,25,14.0,73.2,7.6,21.9,1019.5,2.5,61
2024,fevrier,26,14.3,66.4,4.0,21.7,1015.5,4.0,68
2024,fevrier,27,16.4,76.7,3.1,11.1,nan,3.3,61
2024,fevrier,28,nan,67.8,1.7,19.9,1015.3,3.8,0
2024,fevrier,29,nan,71.1,5.6,13.4,nan,2.5,0
2024,mars,1,19.1,69.5,5.5,12.9,1021.3,3.8,78
2024,mars,2,nan,64.2,6.0,10.1,1013.2,6.1,0
2024,mars,3,nan,70.9,7.5,11.8,1013.6,4.7,0
2024,mars,4,22.5,69.5,0.0,13.0,1012.5,4.0,85
2024,mars,5,15.6,66.0,1.9,17.0,1016.0,nan,0
2024,mars,6,17.5,65.0,0.0,11.0,1018.1,3.1,75
2024,mars,7,10.1,59.5,2.8,16.0,1014.2,3.0,68
2024,mars,8,12.5,69.1,2.1,nan,1014.8,3.6,0
2024,mars,9,19.6,65.3,7.3,13.2,1014.3,4.2,78
2024,mars,10,15.2,69.4,2.8,17.6,1015.9,nan,0
2024,mars,11,nan,63.3,3.8,10.0,1012.3,6.8,0
2024,mars,12,14.5,65.0,3.0,12.5,1016.4,2.1,68
2024,mars,13,10.7,69.1,2.6,15.5,1016.1,5.3,61
2024,mars,14,14.8,71.2,3.0,15.4,1011.7,nan,0
2024,mars,15,17.4,57.9,2.4,nan,nan,3.2,0
2024,mars,16,17.3,74.5,5.6,11.1,1016.8,5.1,54
2024,mars,17,nan,64.8,nan,22.9,1014.7,4.1,0
2024,mars,18,13.9,64.6,nan,13.6,1012.8,3.7,0
2024,mars,19,10.5,61.0,6.3,20.6,1018.6,4.9,68
2024,mars,20,18.6,72.0,1.0,13.7,1009.2,5.8,71
2024,mars,21,14.1,71.4,0.0,19.8,1017.6,5.6,61
2024,mars,22,14.1,57.2,1.0,15.1,1012.8,4.8,75
2024,mars,23,15.7,79.4,0.9,19.1,1013.0,2.9,68
2024,mars,24,12.2,nan,3.9,16.8,nan,3.1,0
2024,mars,25,16.1,nan,0.0,17.5,1018.2,4.6,0
2024,mars,26,12.9,72.5,3.9,20.3,1014.9,nan,0
2024,mars,27,14.2,74.3,3.4,16.1,1014.9,4.3,61
2024,mars,28,21.1,62.1,4.3,16.2,1012.0,nan,0
2024,mars,29,22.7,66.6,2.5,nan,1014.8,3.2,0
2024,mars,30,20.3,71.7,0.8,14.6,1012.9,5.0,78
2024,mars,31,nan,63.8,0.8,13.1,1018.3,nan,0
2024,avril,1,15.4,65.1,2.9,nan,1017.8,5.2,0
2024,avril,2,13.4,65.6,1.2,nan,1012.9,4.8,0
2024,avril,3,15.0,nan,5.8,18.0,1011.5,4.1,0
2024,avril,4,23.6,66.1,2.1,11.9,1013.5,nan,0
2024,avril,5,18.3,63.3,3.5,17.1,1016.1,2.8,78
2024,avril,6,17.3,58.0,2.1,16.7,1012.0,nan,0
2024,avril,7,16.9,61.6,3.2,13.8,1010.0,6.5,61
2024,avril,8,16.1,62.9,1.6,16.0,1019.5,4.3,75
2024,avril,9,21.8,63.9,0.7,14.7,1017.5,5.7,78
2024,avril,10,17.1,67.3,1.4,16.4,1012.1,5.0,75
2024,avril,11,15.6,nan,3.2,22.9,1010.9,6.2,0
2024,avril,12,14.8,64.8,3.1,19.9,1018.4,4.0,68
2024,avril,13,12.3,63.8,nan,21.3,1015.8,6.0,0
2024,avril,14,18.7,63.2,3.8,19.1,1015.5,5.9,71
2024,avril,15,20.0,66.0,2.3,19.3,1013.3,4.8,78
2024,avril,16,nan,nan,nan,nan,nan,4.8,0
2024,avril,17,20.0,60.5,6.5,16.3,1011.5,4.0,78
2024,avril,18,20.7,67.9,2.1,19.9,1015.9,4.4,78
2024,avril,19,16.9,66.3,1.6,nan,1018.8,7.4,0
2024,avril,20,17.0,64.4,4.5,20.4,1012.5,5.5,61
2024,avril,21,16.5,73.0,2.2,23.6,1014.4,6.5,54
2024,avril,22,16.6,nan,0.0,nan,1012.4,4.5,0
2024,avril,23,nan,69.4,3.2,16.7,1018.1,4.8,0
2024,avril,24,12.5,67.6,nan,11.0,nan,6.6,0
2024,avril,25,20.2,59.3,3.1,14.2,1015.1,4.6,78
2024,avril,26,17.1,66.4,nan,10.3,nan,4.2,0
2024,avril,27,20.3,64.3,3.6,23.8,nan,nan,0
2024,avril,28,18.2,nan,1.8,12.1,1018.2,5.1,0
2024,avril,29,17.8,69.8,0.0,20.2,1018.2,5.0,75
2024,avril,30,22.3,nan,nan,14.8,1014.7,4.2,0
2024,mai,1,26.9,52.3,3.6,20.3,1012.2,7.8,65
2024,mai,2,15.9,62.6,3.9,12.8,1015.5,8.2,55
2024,mai,3,24.6,63.4,0.4,15.0,1014.9,6.6,78
2024,mai,4,23.4,52.7,6.2,17.5,1012.8,6.9,71
2024,mai,5,19.2,60.1,0.0,17.3,1018.8,6.8,78
2024,mai,6,19.1,56.0,5.7,15.8,1015.1,7.2,65
2024,mai,7,26.2,66.4,5.3,16.9,1014.3,6.0,71
2024,mai,8,20.1,nan,0.0,12.6,nan,6.2,0
2024,mai,9,22.1,59.2,nan,13.8,1015.5,8.4,0
2024,mai,10,19.1,59.4,4.1,11.6,1020.5,6.5,71
2024,mai,11,30.2,58.4,4.6,16.1,1012.9,7.9,55
2024,mai,12,20.3,nan,0.5,11.5,1019.3,4.7,0
2024,mai,13,17.6,57.8,0.5,21.6,1016.5,7.5,62
2024,mai,14,12.8,64.1,0.0,15.6,1013.5,5.7,68
2024,mai,15,21.6,49.7,2.6,13.9,1014.2,nan,0
2024,mai,16,20.5,nan,0.0,10.4,nan,6.4,0
2024,mai,17,20.3,59.6,0.0,12.6,1015.4,5.6,78
2024,mai,18,22.9,60.4,5.0,11.2,1016.2,nan,0
2024,mai,19,18.8,58.1,3.6,15.6,1015.3,7.3,65
2024,mai,20,23.8,62.4,3.1,12.0,nan,6.7,71
2024,mai,21,16.0,58.6,0.6,16.6,1013.3,6.0,68
2024,mai,22,24.5,58.4,nan,nan,1010.1,6.1,0
2024,mai,23,26.6,55.6,0.0,19.3,1014.2,8.3,72
2024,mai,24,23.9,59.2,1.1,13.6,1012.8,6.6,78
2024,mai,25,21.9,nan,2.7,20.6,nan,7.6,0
2024,mai,26,24.2,56.2,4.3,nan,nan,5.5,0
2024,mai,27,17.2,59.3,5.6,14.1,1017.3,7.8,55
2024,mai,28,20.8,50.8,2.1,16.8,1013.4,7.0,71
2024,mai,29,21.5,56.7,nan,18.3,1016.7,7.0,0
2024,mai,30,18.8,57.8,1.9,21.6,1010.1,5.0,85
2024,mai,31,19.6,nan,2.5,14.5,nan,7.9,0
2024,juin,1,24.3,57.4,nan,13.4,1011.1,9.5,0
2024,juin,2,28.1,51.2,0.8,10.0,1014.6,8.7,62
2024,juin,3,30.5,52.7,1.7,6.8,1007.9,9.6,62
2024,juin,4,32.4,57.1,0.0,23.7,1013.4,9.9,52
2024,juin,5,27.4,45.6,0.6,nan,1013.6,9.2,0
2024,juin,6,28.3,49.2,0.0,16.9,1016.5,nan,0
2024,juin,7,28.0,nan,1.7,18.2,1014.5,7.9,0
2024,juin,8,nan,54.1,2.7,9.4,1012.4,9.7,0
2024,juin,9,28.6,52.2,nan,14.8,1018.3,nan,0
2024,juin,10,25.9,49.4,0.0,16.4,1010.7,8.7,72
2024,juin,11,27.3,57.3,3.4,15.5,nan,10.1,65
2024,juin,12,26.3,49.3,1.7,12.7,1016.4,9.5,72
2024,juin,13,24.4,60.2,0.0,11.9,1017.0,8.5,72
2024,juin,14,25.2,55.5,3.0,17.0,1011.9,8.4,65
2024,juin,15,nan,38.7,0.0,18.4,1010.1,nan,0
2024,juin,16,25.9,46.9,0.9,16.0,1010.4,nan,0
2024,juin,17,20.3,49.1,1.5,12.0,1015.3,8.6,72
2024,juin,18,24.4,54.7,1.0,15.6,1018.7,10.2,72
2024,juin,19,22.3,59.6,0.0,16.2,1013.3,nan,0
2024,juin,20,29.8,47.7,2.9,nan,1007.3,8.5,0
2024,juin,21,27.6,50.0,0.0,10.8,1008.9,8.9,72
2024,juin,22,34.0,48.5,nan,14.2,1006.4,7.4,0
2024,juin,23,nan,46.4,1.2,16.1,1012.0,10.4,0
2024,juin,24,26.9,54.0,0.1,15.6,nan,9.4,72
2024,juin,25,nan,51.0,0.0,14.2,nan,9.4,0
2024,juin,26,22.3,52.9,3.7,17.0,1016.5,9.9,65
2024,juin,27,nan,60.0,2.8,13.7,1013.1,9.1,0
2024,juin,28,23.7,nan,1.1,nan,1013.3,10.4,0
2024,juin,29,27.6,51.0,3.3,12.6,1013.9,10.4,65
2024,juin,30,26.6,52.9,4.6,10.4,1013.6,9.0,65
2024,juillet,1,33.9,nan,1.0,5.6,1011.5,9.4,0
2024,juillet,2,26.9,52.9,2.2,11.0,nan,10.2,65
2024,juillet,3,30.9,39.0,0.0,12.4,1016.7,7.9,55
2024,juillet,4,37.2,39.0,0.0,11.6,1009.7,8.1,45
2024,juillet,5,30.5,53.9,nan,12.7,1015.3,11.0,0
2024,juillet,6,29.0,37.7,0.0,nan,1014.4,10.6,0
2024,juillet,7,29.1,46.2,1.7,10.0,1012.3,nan,0
2024,juillet,8,31.0,42.2,nan,15.3,1012.0,nan,0
2024,juillet,9,35.5,41.0,nan,8.5,1010.8,nan,0
2024,juillet,10,25.2,48.0,0.5,17.2,1011.0,10.3,72
2024,juillet,11,36.7,53.0,0.0,16.9,1012.1,9.7,52
2024,juillet,12,25.3,43.4,0.0,10.6,1009.7,11.0,72
2024,juillet,13,nan,54.1,0.2,12.8,1010.7,9.1,0
2024,juillet,14,28.8,48.5,0.0,nan,1014.6,10.2,0
2024,juillet,15,32.3,40.6,2.8,20.8,1007.9,9.7,45
2024,juillet,16,25.8,nan,0.4,12.5,1015.0,9.7,0
2024,juillet,17,nan,41.5,0.0,18.4,1016.3,11.0,0
2024,juillet,18,29.3,47.4,2.6,13.9,1011.9,9.8,55
2024,juillet,19,32.1,39.4,nan,14.7,1010.2,9.7,0
2024,juillet,20,27.4,50.8,1.4,nan,1013.3,nan,0
2024,juillet,21,32.1,39.2,nan,15.6,1012.6,10.7,0
2024,juillet,22,nan,40.6,1.5,10.7,1008.1,nan,0
2024,juillet,23,nan,46.0,4.0,16.6,1014.3,nan,0
2024,juillet,24,30.9,46.7,0.0,6.4,1013.2,nan,0
2024,juillet,25,31.4,44.4,1.2,19.9,1004.4,9.4,62
2024,juillet,26,29.2,45.2,4.2,16.2,1011.1,11.0,55
2024,juillet,27,nan,41.4,0.0,3.2,1010.2,10.6,0
2024,juillet,28,30.5,47.0,2.2,16.3,nan,9.1,55
2024,juillet,29,29.3,48.0,1.8,7.8,1010.1,8.6,62
2024,juillet,30,nan,38.0,1.8,16.8,1013.7,10.6,0
2024,juillet,31,27.8,47.3,1.0,nan,1012.2,11.0,0
2024,aout,1,31.7,51.6,nan,10.9,1013.8,10.6,0
2024,aout,2,29.7,50.8,0.5,13.8,1008.9,10.0,62
2024,aout,3,30.4,42.9,0.0,12.9,1012.5,10.4,62
2024,aout,4,35.6,nan,0.9,12.6,1015.1,9.3,0
2024,aout,5,30.8,49.4,1.3,15.1,nan,8.2,62
2024,aout,6,28.3,48.3,3.5,12.6,1008.1,10.1,55
2024,aout,7,28.9,57.0,0.0,8.9,nan,10.0,62
2024,aout,8,34.6,46.7,0.7,17.5,1009.6,10.3,52
2024,aout,9,27.6,47.9,4.1,18.7,1015.9,9.6,65
2024,aout,10,31.0,nan,0.0,nan,1012.8,10.5,0
2024,aout,11,29.4,39.8,2.4,12.6,nan,9.4,48
2024,aout,12,34.2,nan,0.0,12.3,nan,10.7,0
2024,aout,13,29.3,nan,0.0,11.0,1008.0,nan,0
2024,aout,14,29.0,57.5,0.0,9.2,1008.1,9.3,62
2024,aout,15,28.3,49.3,0.9,14.6,1004.8,9.0,62
2024,aout,16,31.0,54.8,3.6,15.8,1011.1,9.6,55
2024,aout,17,34.0,50.9,0.0,12.5,1012.5,9.3,52
2024,aout,18,26.0,47.9,nan,5.7,1015.0,11.0,0
2024,aout,19,nan,nan,0.0,15.7,1014.8,10.5,0
2024,aout,20,28.8,43.0,nan,7.7,1016.0,10.9,0
2024,aout,21,30.4,54.2,0.3,7.9,1011.4,9.5,62
2024,aout,22,35.1,50.8,nan,18.5,1011.1,9.4,0
2024,aout,23,33.5,47.6,0.0,12.0,1011.6,10.2,52
2024,aout,24,29.7,50.9,0.0,12.6,1013.3,9.9,62
2024,aout,25,35.3,58.6,0.0,16.7,1012.0,9.5,52
2024,aout,26,nan,49.8,2.0,12.1,nan,9.4,0
2024,aout,27,33.1,50.9,0.0,13.0,1005.2,9.1,52
2024,aout,28,29.8,46.3,2.4,14.9,1005.9,9.9,55
2024,aout,29,28.1,52.6,0.0,6.5,1014.3,9.0,62
2024,aout,30,32.8,48.6,2.0,13.2,1008.8,10.9,52
2024,aout,31,25.8,51.6,0.0,15.6,1014.2,nan,0
2024,septembre,1,19.4,53.8,0.8,nan,1015.0,6.8,0
2024,septembre,2,25.0,55.4,3.2,15.4,1016.5,7.3,65
2024,septembre,3,22.8,63.1,2.6,8.1,1013.5,nan,0
2024,septembre,4,24.7,nan,2.1,18.1,1014.3,9.0,0
2024,septembre,5,26.8,57.0,0.0,15.1,1014.8,7.2,72
2024,septembre,6,nan,52.1,2.8,12.2,1021.7,7.0,0
2024,septembre,7,28.7,55.9,0.4,14.4,1012.2,nan,0
2024,septembre,8,nan,53.7,1.8,16.2,1014.9,8.3,0
2024,septembre,9,27.0,50.6,5.6,9.0,1013.4,9.2,65
2024,septembre,10,24.5,53.8,4.9,nan,1015.3,8.5,0
2024,septembre,11,nan,49.6,3.0,11.2,1020.3,8.2,0
2024,septembre,12,20.9,53.0,2.6,17.1,1008.0,8.4,65
2024,septembre,13,29.1,58.5,1.7,15.5,1012.1,9.0,62
2024,septembre,14,27.3,50.6,0.0,11.4,1012.7,9.4,72
2024,septembre,15,26.6,59.6,2.4,nan,1015.9,7.2,0
2024,septembre,16,28.7,53.7,0.7,18.8,1015.3,8.8,62
2024,septembre,17,20.6,nan,2.6,9.5,1018.7,8.1,0
2024,septembre,18,29.5,61.8,2.8,nan,1014.0,7.4,0
2024,septembre,19,25.7,49.7,0.0,17.5,1017.2,6.2,78
2024,septembre,20,30.2,51.0,4.2,13.7,1017.2,8.1,55
2024,septembre,21,27.6,nan,0.4,16.8,nan,9.2,0
2024,septembre,22,29.2,59.2,4.6,19.9,1015.4,8.3,55
2024,septembre,23,27.5,54.4,0.0,14.2,nan,nan,0
2024,septembre,24,23.6,51.0,2.3,18.0,1011.3,8.2,65
2024,septembre,25,nan,58.4,nan,16.0,1016.3,6.7,0
2024,septembre,26,26.1,49.9,3.2,12.6,1012.3,7.2,65
2024,septembre,27,27.2,60.0,3.8,19.1,1015.9,nan,0
2024,septembre,28,24.3,54.6,2.3,5.2,1020.3,8.2,65
2024,septembre,29,22.5,64.6,2.7,nan,1010.3,6.7,0
2024,septembre,30,nan,63.8,0.5,12.7,1009.5,6.3,0
2024,octobre,1,nan,61.3,nan,10.2,1012.9,4.1,0
2024,octobre,2,nan,63.7,2.9,nan,nan,5.4,0
2024,octobre,3,21.4,nan,0.6,14.1,1017.2,6.5,0
2024,octobre,4,nan,56.1,nan,12.6,1011.0,4.9,0
2024,octobre,5,20.5,60.1,2.8,10.5,1009.0,nan,0
2024,octobre,6,nan,67.0,2.7,16.1,1017.8,4.0,0
2024,octobre,7,24.4,57.5,4.3,14.9,1017.4,3.9,78
2024,octobre,8,21.5,66.8,2.2,18.9,1014.7,4.7,78
2024,octobre,9,18.5,57.1,nan,16.7,1016.2,4.5,0
2024,octobre,10,23.4,63.9,0.0,7.7,1017.6,nan,0
2024,octobre,11,25.4,58.9,4.6,nan,1014.1,5.6,0
2024,octobre,12,26.3,60.7,5.2,16.4,1011.7,3.2,78
2024,octobre,13,24.8,61.3,1.2,11.4,1015.4,5.9,78
2024,octobre,14,21.9,55.7,4.4,13.2,1021.9,5.8,71
2024,octobre,15,18.8,57.2,8.6,21.1,1011.3,3.7,78
2024,octobre,16,17.3,66.0,6.3,15.9,1015.7,4.9,68
2024,octobre,17,22.2,67.9,2.4,23.2,nan,5.6,71
2024,octobre,18,21.6,75.5,2.3,13.0,1014.5,nan,0
2024,octobre,19,23.4,65.5,nan,18.1,1015.0,4.9,0
2024,octobre,20,25.5,nan,2.4,8.1,1017.7,6.1,0
2024,octobre,21,17.0,63.9,3.3,18.8,1017.3,4.9,68
2024,octobre,22,22.5,67.7,0.9,17.3,1013.6,4.2,85
2024,octobre,23,nan,58.7,0.0,12.9,1014.4,4.6,0
2024,octobre,24,21.8,nan,3.8,15.7,nan,4.4,0
2024,octobre,25,18.5,60.2,0.0,14.0,nan,5.6,78
2024,octobre,26,22.5,67.3,0.0,14.5,1016.2,5.0,85
2024,octobre,27,21.0,nan,1.8,12.0,nan,3.1,0
2024,octobre,28,24.9,66.5,nan,18.2,nan,4.1,0
2024,octobre,29,22.1,60.5,0.5,16.4,1017.5,3.9,85
2024,octobre,30,13.1,64.6,3.3,14.8,1014.1,5.6,61
2024,octobre,31,23.0,nan,2.8,16.0,1016.7,6.2,0
2024,novembre,1,15.2,66.2,5.9,17.8,1012.9,3.3,68
2024,novembre,2,19.2,72.7,5.3,21.6,1014.5,2.6,71
2024,novembre,3,19.3,nan,nan,17.1,1019.0,2.9,0
2024,novembre,4,18.7,79.8,2.9,21.4,1011.9,4.8,71
2024,novembre,5,18.3,78.6,6.4,11.8,1020.8,1.2,71
2024,novembre,6,19.9,81.1,6.5,15.8,1016.9,nan,0
2024,novembre,7,13.0,69.1,0.0,17.5,1018.0,3.2,75
2024,novembre,8,nan,58.5,1.2,11.9,1016.5,3.7,0
2024,novembre,9,20.1,70.6,nan,16.6,1014.4,2.5,0
2024,novembre,10,17.2,77.7,3.1,nan,1017.0,3.4,0
2024,novembre,11,nan,69.7,1.5,17.6,1018.8,3.4,0
2024,novembre,12,10.3,68.9,2.0,14.4,1014.4,2.2,75
2024,novembre,13,nan,59.5,5.1,23.2,1017.6,3.5,0
2024,novembre,14,18.8,78.3,1.9,14.2,1018.5,3.4,78
2024,novembre,15,17.5,78.0,2.2,17.3,1020.4,nan,0
2024,novembre,16,15.0,70.9,1.7,17.8,1017.6,3.7,68
2024,novembre,17,23.3,68.9,5.0,nan,1017.5,3.3,0
2024,novembre,18,19.3,70.7,1.5,12.1,nan,4.2,78
2024,novembre,19,14.2,77.4,5.2,11.6,1014.6,nan,0
2024,novembre,20,20.9,78.4,4.0,15.5,1018.6,1.6,71
2024,novembre,21,21.8,76.4,nan,16.4,1017.1,4.7,0
2024,novembre,22,17.5,75.4,nan,15.5,1011.8,1.7,0
2024,novembre,23,16.4,73.3,nan,14.0,1011.3,nan,0
2024,novembre,24,16.4,77.0,4.2,9.6,nan,2.0,61
2024,novembre,25,19.4,77.3,7.4,nan,1016.0,2.8,0
2024,novembre,26,14.8,68.6,4.0,10.1,1019.5,3.2,68
2024,novembre,27,18.9,nan,3.5,23.7,1016.8,2.7,0
2024,novembre,28,18.5,64.8,1.0,24.6,1015.9,3.8,85
2024,novembre,29,16.1,68.1,5.7,nan,1012.5,3.2,0
2024,novembre,30,17.2,82.4,nan,10.0,1014.6,3.5,0
2024,decembre,1,14.1,76.1,3.8,13.6,1016.3,1.9,61
2024,decembre,2,14.1,nan,nan,24.2,1013.1,2.1,0
2024,decembre,3,21.2,74.7,7.3,9.4,1020.2,3.1,71
2024,decembre,4,10.9,72.3,5.4,17.4,1015.8,1.4,61
2024,decembre,5,13.2,76.8,6.5,16.1,1022.2,0.5,61
2024,decembre,6,13.9,78.3,0.5,nan,1025.0,2.4,0
2024,decembre,7,13.8,nan,nan,19.8,nan,0.0,0
2024,decembre,8,nan,78.4,4.3,14.2,1015.7,1.8,0
2024,decembre,9,12.2,71.5,7.0,19.9,1024.2,3.4,61
2024,decembre,10,8.1,76.0,4.4,19.4,nan,2.8,51
2024,decembre,11,16.3,73.9,3.9,26.6,1014.4,2.4,61
2024,decembre,12,nan,75.5,nan,21.1,1020.6,1.3,0
2024,decembre,13,9.2,81.6,5.6,23.6,nan,0.6,46
2024,decembre,14,12.0,78.9,6.0,21.7,1016.7,nan,0
2024,decembre,15,12.4,77.1,5.0,12.9,nan,3.1,61
2024,decembre,16,16.6,76.2,4.2,17.7,1019.0,3.1,61
2024,decembre,17,11.9,79.6,nan,19.0,1016.2,3.2,0
2024,decembre,18,14.2,76.0,1.3,19.8,1014.9,3.1,68
2024,decembre,19,11.9,70.3,8.7,17.2,1013.4,1.8,61
2024,decembre,20,15.2,81.1,5.4,12.2,1020.6,3.0,56
2024,decembre,21,13.6,74.7,7.5,nan,1020.1,2.5,0
2024,decembre,22,15.5,73.6,6.1,nan,nan,1.4,0
2024,decembre,23,11.2,83.9,5.0,8.4,1018.9,2.2,56
2024,decembre,24,10.1,69.3,4.4,20.6,1024.2,2.3,68
2024,decembre,25,12.3,nan,1.4,22.1,1014.9,0.6,0
2024,decembre,26,nan,72.0,2.3,16.9,1017.9,1.8,0
2024,decembre,27,19.3,74.8,5.0,nan,1014.1,0.0,0
2024,decembre,28,8.8,66.5,6.5,8.4,1021.8,0.5,58
2024,decembre,29,11.4,69.7,2.9,17.7,1022.5,3.8,68
2024,decembre,30,10.9,74.0,4.2,16.3,1015.8,2.8,61
2024,decembre,31,10.6,74.7,4.3,21.3,1017.1,nan,0
2025,janvier,1,12.1,71.2,7.2,nan,nan,2.0,0
2025,janvier,2,nan,70.7,6.0,10.8,1018.5,2.5,0
2025,janvier,3,12.2,80.5,5.9,13.2,1020.5,1.9,56
2025,janvier,4,13.4,79.4,5.4,22.5,1020.7,2.1,61
2025,janvier,5,6.2,76.3,4.7,20.9,1015.9,1.2,51
2025,janvier,6,15.0,75.9,3.8,17.0,1024.2,nan,0
2025,janvier,7,10.8,71.6,5.9,10.8,1017.4,1.8,61
2025,janvier,8,15.1,80.0,4.7,nan,1011.4,1.9,0
2025,janvier,9,14.9,73.0,nan,23.4,1014.9,nan,0
2025,janvier,10,12.3,73.8,1.6,12.6,1018.4,2.1,68
2025,janvier,11,13.0,70.3,3.6,19.5,1014.2,2.1,61
2025,janvier,12,21.7,nan,6.9,22.9,1015.6,0.3,0
2025,janvier,13,9.3,74.3,3.1,18.5,1020.9,nan,0
2025,janvier,14,11.3,75.2,nan,19.2,1019.9,2.3,0
2025,janvier,15,12.3,76.9,5.2,19.4,1014.3,3.0,61
2025,janvier,16,5.0,77.0,7.2,17.9,1020.7,1.7,51
2025,janvier,17,13.2,79.8,1.7,26.8,1017.5,nan,0
2025,janvier,18,13.4,79.9,2.3,19.1,1018.5,4.2,61
2025,janvier,19,14.4,nan,10.4,nan,1022.3,2.0,0
2025,janvier,20,nan,71.1,7.3,nan,1015.8,2.4,0
2025,janvier,21,nan,83.7,6.8,14.3,1023.8,nan,0
2025,janvier,22,14.5,84.3,1.8,nan,1020.8,nan,0
2025,janvier,23,7.6,72.6,3.9,14.7,1020.8,2.4,51
2025,janvier,24,9.2,73.8,8.9,15.3,1019.4,3.2,51
2025,janvier,25,nan,77.5,4.7,10.2,1018.5,2.0,0
2025,janvier,26,8.8,75.5,9.5,20.3,nan,2.2,51
2025,janvier,27,nan,69.8,0.8,16.6,1018.4,2.4,0
2025,janvier,28,10.8,72.6,8.8,27.3,1015.1,2.0,61
2025,janvier,29,11.0,75.3,5.8,15.7,1022.3,2.6,61
2025,janvier,30,15.6,74.5,8.3,6.5,1017.1,nan,0
2025,janvier,31,15.8,nan,5.9,11.8,1020.3,1.5,0
2025,fevrier,1,nan,64.2,1.6,12.8,1020.6,3.4,0
2025,fevrier,2,12.9,nan,8.2,nan,1014.4,4.1,0
2025,fevrier,3,13.3,nan,7.3,nan,1022.4,3.6,0
2025,fevrier,4,17.9,70.9,0.0,19.5,1017.3,nan,0
2025,fevrier,5,8.8,nan,nan,17.3,1014.3,1.7,0
2025,fevrier,6,16.7,65.5,8.5,14.8,1019.1,4.4,68
2025,fevrier,7,15.9,77.0,nan,19.3,1016.1,2.9,0
2025,fevrier,8,10.4,66.4,1.6,15.2,1017.7,nan,0
2025,fevrier,9,8.7,70.4,1.4,22.7,nan,nan,0
2025,fevrier,10,11.5,72.0,3.4,21.5,1014.2,2.0,61
2025,fevrier,11,13.0,72.2,4.6,19.6,nan,2.3,61
2025,fevrier,12,11.3,69.1,4.3,17.8,1017.4,2.6,68
2025,fevrier,13,nan,nan,3.5,15.5,1013.7,2.8,0
2025,fevrier,14,11.2,70.3,1.7,22.1,1010.8,2.5,68
2025,fevrier,15,13.2,61.1,3.6,16.7,1017.1,1.8,68
2025,fevrier,16,9.4,72.2,3.1,nan,1010.3,2.6,0
2025,fevrier,17,9.5,nan,6.6,19.1,1018.7,nan,0
2025,fevrier,18,10.2,71.7,nan,19.1,1023.0,2.3,0
2025,fevrier,19,17.3,64.8,3.7,14.9,1015.6,2.8,68
2025,fevrier,20,7.3,69.6,3.0,20.2,1015.1,nan,0
2025,fevrier,21,15.2,71.3,4.8,17.1,1015.9,5.4,54
2025,fevrier,22,nan,64.9,3.0,15.9,1017.7,nan,0
2025,fevrier,23,13.3,77.0,2.8,nan,1014.8,2.7,0
2025,fevrier,24,12.9,69.8,7.6,nan,1018.8,nan,0
2025,fevrier,25,12.3,79.4,8.5,24.1,1020.4,0.8,61
2025,fevrier,26,8.0,78.6,4.6,19.3,nan,3.6,51
2025,fevrier,27,13.2,74.2,nan,12.9,1016.0,1.9,0
2025,fevrier,28,8.7,71.7,2.2,20.9,1020.2,3.0,51
2025,fevrier,29,16.1,72.7,nan,nan,1012.2,3.8,0
2025,mars,1,15.3,62.2,2.9,12.1,1012.2,4.8,68
2025,mars,2,14.9,65.2,3.2,10.4,1017.2,5.0,68
2025,mars,3,14.1,68.8,6.7,18.8,1013.4,4.9,68
2025,mars,4,14.6,72.1,4.2,nan,nan,4.2,0
2025,mars,5,14.7,71.1,6.4,14.8,1020.2,nan,0
2025,mars,6,nan,68.1,4.0,16.4,nan,4.8,0
2025,mars,7,16.1,64.1,4.3,15.5,nan,4.1,68
