annee,mois,jour,temperature,humidite,precipitations,vent,pression,indice_uv,score
2024,fevrier,3,13.1,69.9,6.9,17.8,1011.0,nan,0
2024,fevrier,4,13.6,72.2,1.8,nan,1018.1,nan,0
2024,fevrier,5,12.0,nan,3.4,16.4,nan,3.0,0
2024,fevrier,6,11.8,63.9,3.8,9.8,1013.6,3.3,68
2024,fevrier,7,13.7,78.5,3.2,19.9,nan,1.4,61
2024,fevrier,8,9.3,75.6,nan,23.6,1021.9,nan,0
2024,fevrier,9,4.1,nan,2.4,nan,nan,0.5,0
2024,fevrier,10,8.2,66.0,7.5,21.9,1012.4,nan,0
2024,fevrier,11,17.2,59.3,nan,17.8,1015.7,nan,0
2024,fevrier,12,nan,74.5,2.3,18.0,nan,3.8,0
2024,fevrier,13,9.8,68.2,5.3,12.2,1015.3,2.4,58
2024,fevrier,14,8.7,67.1,3.6,19.8,1013.4,2.2,58
2024,fevrier,15,12.1,72.3,5.5,18.5,nan,nan,0
2024,fevrier,16,12.6,68.6,4.2,18.1,1013.9,3.8,68
2024,fevrier,17,15.2,61.4,3.0,18.9,1018.9,2.7,68
2024,fevrier,18,15.4,70.9,4.4,24.4,1012.6,3.9,61
2024,fevrier,19,16.2,73.4,5.1,16.1,nan,3.9,61
2024,fevrier,20,16.4,73.5,3.6,18.3,1018.9,2.9,61
2024,fevrier,21,10.6,71.9,6.1,17.9,1017.0,3.5,61
2024,fevrier,22,nan,79.9,3.7,15.4,nan,2.0,0
2024,fevrier,23,14.3,nan,7.5,nan,1018.0,3.7,0
2024,fevrier,24,12.8,nan,5.8,nan,nan,3.6,0
2024,fevrier,25,14.3,78.2,6.0,25.2,1016.7,2.0,61
2024,fevrier,26,16.8,73.7,2.1,15.6,1019.9,1.8,61
2024,fevrier,27,16.3,70.8,3.8,14.7,1021.2,3.5,61
2024,fevrier,28,11.1,77.3,4.4,18.9,1017.6,2.8,61
2024,fevrier,29,12.9,83.8,nan,26.2,1015.3,3.5,0
2024,mars,1,15.0,74.9,3.4,15.2,1015.7,4.6,61
2024,mars,2,15.8,66.7,5.1,23.9,1010.5,nan,0
2024,mars,3,17.9,62.1,4.6,20.8,1014.4,2.7,68
2024,mars,4,17.2,67.0,6.8,16.1,1021.0,3.2,68
2024,mars,5,16.4,nan,4.6,17.9,1012.7,4.3,0
2024,mars,6,15.2,nan,2.6,15.5,1014.5,5.5,0
2024,mars,7,18.1,67.3,5.8,nan,1012.7,3.8,0
2024,mars,8,17.9,74.0,6.1,11.3,1012.6,3.7,61
2024,mars,9,12.7,65.1,1.9,12.0,1015.7,5.0,75
2024,mars,10,16.5,68.4,1.7,17.6,1003.5,6.4,68
2024,mars,11,15.1,66.4,0.2,16.7,1015.8,3.8,75
2024,mars,12,nan,66.2,4.6,5.8,nan,nan,0
2024,mars,13,20.5,61.9,3.7,20.6,1013.9,3.1,78
2024,mars,14,15.0,65.5,7.0,19.8,1019.4,3.5,68
2024,mars,15,20.1,73.1,4.9,20.1,1013.5,5.2,64
2024,mars,16,18.2,72.2,0.7,17.0,1012.0,3.2,78
2024,mars,17,14.8,nan,1.6,20.8,1019.8,3.8,0
2024,mars,18,14.0,nan,3.5,19.1,1016.5,3.5,0
2024,mars,19,14.5,72.9,0.0,18.8,1013.4,4.1,68
2024,mars,20,17.5,nan,4.1,22.2,1016.5,2.4,0
2024,mars,21,16.8,69.4,0.0,17.4,1011.3,3.6,75
2024,mars,22,12.1,nan,1.4,13.2,1018.2,2.7,0
2024,mars,23,16.0,66.4,1.9,23.7,1012.1,nan,0
2024,mars,24,15.6,73.2,nan,10.4,nan,4.4,0
2024,mars,25,17.4,66.8,2.4,20.5,1016.1,3.9,68
2024,mars,26,17.8,82.3,0.0,nan,1015.8,4.0,0
2024,mars,27,19.7,63.3,1.9,18.2,1014.2,3.7,85
2024,mars,28,nan,65.4,2.3,nan,1014.3,5.1,0
2024,mars,29,18.8,nan,1.6,14.0,nan,4.8,0
2024,mars,30,17.8,nan,2.9,nan,1013.4,3.5,0
2024,mars,31,14.4,nan,5.2,10.1,1021.7,2.5,0
2024,avril,1,18.7,69.0,nan,21.6,1014.7,5.2,0
2024,avril,2,18.7,57.1,6.5,4.0,1014.5,5.0,78
2024,avril,3,20.6,62.6,0.1,19.0,1011.6,4.2,85
2024,avril,4,18.0,60.6,1.6,14.8,1018.6,5.7,78
2024,avril,5,20.4,69.0,0.2,nan,1015.1,5.6,0
2024,avril,6,17.8,69.2,5.7,26.8,1012.2,6.1,61
2024,avril,7,16.0,65.4,6.4,17.3,1020.6,5.5,61
2024,avril,8,17.8,61.7,nan,22.5,1016.1,5.5,0
2024,avril,9,15.9,68.4,5.5,15.7,1014.7,nan,0
2024,avril,10,18.6,61.8,nan,nan,1012.4,4.5,0
2024,avril,11,15.8,58.1,3.7,17.5,1012.1,5.4,61
2024,avril,12,17.0,66.9,nan,17.3,1018.8,5.9,0
2024,avril,13,13.6,65.9,0.0,15.1,1018.8,5.1,68
2024,avril,14,20.4,nan,6.1,14.9,1017.5,5.2,0
2024,avril,15,16.4,58.2,3.6,25.3,1014.6,nan,0
2024,avril,16,17.4,60.2,nan,15.9,1017.0,5.4,0
2024,avril,17,19.8,58.9,nan,23.4,1015.4,4.3,0
2024,avril,18,14.0,64.0,3.4,18.4,1015.3,4.0,68
2024,avril,19,14.7,nan,2.3,17.1,1014.8,5.3,0
2024,avril,20,19.1,77.8,1.6,13.6,1017.5,4.3,78
2024,avril,21,14.3,63.6,nan,22.6,1012.8,3.7,0
2024,avril,22,18.3,61.5,0.9,15.0,1013.4,4.2,85
2024,avril,23,15.9,63.8,0.1,11.2,nan,4.4,75
2024,avril,24,20.5,64.2,3.4,16.6,1018.9,nan,0
2024,avril,25,18.1,57.3,2.2,22.3,1012.4,4.9,78
2024,avril,26,11.8,nan,3.0,nan,1011.7,3.7,0
2024,avril,27,23.5,56.2,8.0,13.8,1017.1,5.2,71
2024,avril,28,18.8,57.8,4.1,16.1,1015.6,5.1,71
2024,avril,29,19.7,55.3,0.3,12.9,1020.5,4.9,85
2024,avril,30,10.8,52.4,nan,13.3,1014.3,5.5,0
2024,mai,1,nan,56.7,4.8,16.9,1010.0,7.6,0
2024,mai,2,20.7,49.6,7.0,13.3,nan,8.2,65
2024,mai,3,nan,nan,nan,nan,1017.0,nan,0
2024,mai,4,18.6,64.8,nan,19.1,nan,7.3,0
2024,mai,5,17.9,53.8,1.7,16.5,1014.8,7.6,62
2024,mai,6,19.8,55.9,2.1,13.8,1021.9,7.3,65
2024,mai,7,21.4,58.4,2.1,19.8,nan,6.0,71
2024,mai,8,29.0,61.2,1.4,17.7,1013.5,6.3,68
2024,mai,9,23.4,55.1,5.4,11.8,1009.0,nan,0
2024,mai,10,16.9,nan,2.5,nan,nan,7.0,0
2024,mai,11,21.1,56.9,0.0,16.4,1016.2,6.8,78
2024,mai,12,nan,61.3,0.0,15.2,1010.1,7.4,0
2024,mai,13,21.6,60.8,4.9,17.9,1012.9,8.3,65
2024,mai,14,23.8,54.8,nan,12.5,1017.1,7.9,0
2024,mai,15,19.9,55.0,0.0,18.0,1016.0,8.5,72
2024,mai,16,25.3,57.3,3.2,16.2,nan,6.6,71
2024,mai,17,22.8,nan,2.7,10.9,1012.1,9.0,0
2024,mai,18,nan,49.1,0.0,12.3,nan,5.0,0
2024,mai,19,21.8,68.4,0.9,20.6,1019.1,6.6,78
2024,mai,20,19.3,nan,0.0,11.5,1020.0,7.5,0
2024,mai,21,21.9,56.8,nan,19.6,nan,6.4,0
2024,mai,22,19.2,64.6,2.1,nan,1016.4,nan,0
2024,mai,23,nan,64.3,0.8,17.1,1011.2,6.9,0
2024,mai,24,nan,58.7,0.0,14.9,1007.7,6.4,0
2024,mai,25,24.2,59.4,2.8,4.1,1016.3,6.8,71
2024,mai,26,22.2,nan,0.0,nan,nan,7.2,0
2024,mai,27,22.7,47.2,4.0,15.7,1011.0,5.2,71
2024,mai,28,18.4,50.3,2.3,17.7,1018.4,7.2,65
2024,mai,29,19.9,nan,4.2,16.7,1009.5,7.8,0
2024,mai,30,22.2,61.1,1.5,15.8,1013.7,6.1,78
2024,mai,31,19.2,51.1,nan,26.2,1017.9,nan,0
2024,juin,1,30.5,56.5,0.0,14.2,nan,8.2,62
2024,juin,2,26.6,61.1,0.0,15.8,1013.4,10.3,72
2024,juin,3,nan,52.2,2.8,10.5,1013.6,8.1,0
2024,juin,4,24.8,55.0,0.0,16.9,1016.2,nan,0
2024,juin,5,27.9,56.8,1.3,9.6,1018.5,8.7,72
2024,juin,6,29.9,nan,3.8,nan,1013.2,10.5,0
2024,juin,7,23.0,55.2,0.0,14.4,1011.5,8.9,72
2024,juin,8,26.1,53.3,0.8,10.7,1016.5,7.5,72
2024,juin,9,28.7,nan,2.3,nan,1013.1,8.2,0
2024,juin,10,24.8,54.0,1.3,11.4,1007.9,9.1,72
2024,juin,11,24.4,nan,1.0,12.8,1011.4,9.7,0
2024,juin,12,22.4,46.7,3.2,4.1,1019.9,10.6,65
2024,juin,13,28.8,48.4,1.8,16.6,1012.9,8.8,62
2024,juin,14,30.9,57.7,1.4,14.5,1015.4,7.0,68
2024,juin,15,30.1,54.4,1.3,17.3,1009.8,8.4,62
2024,juin,16,30.7,43.8,2.3,nan,1010.4,9.2,0
2024,juin,17,20.7,41.1,0.7,11.6,1014.5,11.0,72
2024,juin,18,30.6,51.2,0.5,17.5,1021.2,9.9,62
2024,juin,19,25.2,43.2,0.9,13.6,1011.9,nan,0
2024,juin,20,31.0,44.8,0.0,10.3,1008.9,11.0,62
2024,juin,21,21.5,46.0,3.0,nan,1014.3,9.5,0
2024,juin,22,24.5,43.1,0.0,13.2,1016.4,7.4,72
2024,juin,23,24.9,49.8,0.0,10.7,nan,10.1,72
2024,juin,24,26.0,54.1,0.9,13.3,1011.0,10.0,72
2024,juin,25,24.7,51.2,0.0,11.1,nan,9.0,72
2024,juin,26,19.0,59.6,0.0,16.5,1013.1,9.8,72
2024,juin,27,29.6,50.0,0.0,19.9,1011.5,8.7,62
2024,juin,28,23.9,42.3,0.3,17.2,1011.9,8.6,72
2024,juin,29,22.8,50.5,0.0,10.5,nan,7.7,72
2024,juin,30,24.1,52.4,nan,14.8,1010.9,8.6,0
2024,juillet,1,23.5,38.4,0.0,9.5,1012.4,9.2,65
2024,juillet,2,27.3,48.7,2.7,nan,1009.0,nan,0
2024,juillet,3,32.5,49.2,0.0,12.4,1009.5,10.6,52
2024,juillet,4,28.5,nan,3.4,11.4,1010.4,11.0,0
2024,juillet,5,36.0,46.5,1.0,12.8,1008.8,10.0,52
2024,juillet,6,30.5,43.1,2.3,16.7,1011.1,nan,0
2024,juillet,7,34.5,47.6,0.6,7.2,1011.9,9.1,52
2024,juillet,8,30.9,41.1,5.7,nan,1011.2,9.3,0
2024,juillet,9,32.3,46.5,0.0,nan,1013.1,nan,0
2024,juillet,10,nan,49.8,2.7,13.8,1011.0,9.8,0
2024,juillet,11,31.6,38.0,0.0,12.9,1013.9,10.4,55
2024,juillet,12,30.3,48.1,3.9,13.8,1013.3,10.5,55
2024,juillet,13,35.7,38.2,nan,7.7,1011.8,10.5,0
2024,juillet,14,32.3,nan,0.9,nan,1012.9,10.7,0
2024,juillet,15,30.5,43.7,nan,12.0,1011.8,11.0,0
2024,juillet,16,30.1,35.6,3.6,16.2,nan,10.0,48
2024,juillet,17,30.0,51.2,0.0,18.0,nan,nan,0
2024,juillet,18,nan,36.6,nan,9.8,1014.2,9.2,0
2024,juillet,19,29.3,55.4,0.0,15.5,1012.3,8.2,62
2024,juillet,20,33.7,40.7,0.1,14.0,1011.1,11.0,52
2024,juillet,21,34.0,38.6,3.8,11.6,1018.0,8.7,38
2024,juillet,22,33.6,42.4,nan,15.3,1012.1,9.6,0
2024,juillet,23,nan,45.6,0.0,18.3,1014.0,nan,0
2024,juillet,24,31.8,42.7,0.3,16.1,nan,9.5,62
2024,juillet,25,nan,47.2,1.0,23.0,1008.6,10.0,0
2024,juillet,26,29.9,nan,2.5,7.8,1012.2,11.0,0
2024,juillet,27,nan,49.3,0.0,15.9,1012.5,9.4,0
2024,juillet,28,32.7,36.8,0.0,18.6,1013.1,nan,0
2024,juillet,29,30.0,47.0,0.0,nan,1005.5,10.0,0
2024,juillet,30,27.2,46.3,0.0,8.7,1010.7,nan,0
2024,juillet,31,29.4,39.3,2.6,16.7,nan,11.0,48
2024,aout,1,28.2,47.9,3.5,14.7,1010.4,11.0,55
2024,aout,2,32.2,57.9,0.0,15.0,1010.7,11.0,52
2024,aout,3,nan,47.0,2.2,11.7,1009.8,9.7,0
2024,aout,4,32.8,40.7,nan,8.8,nan,11.0,0
2024,aout,5,35.4,41.4,0.0,10.1,1010.3,9.7,52
2024,aout,6,36.4,33.8,1.8,15.6,1013.6,9.1,45
2024,aout,7,28.6,54.2,nan,9.1,1009.0,9.7,0
2024,aout,8,31.2,nan,nan,15.7,1013.7,9.7,0
2024,aout,9,34.2,43.3,1.6,13.5,1016.8,nan,0
2024,aout,10,nan,38.0,1.7,14.0,1014.0,10.9,0
2024,aout,11,29.5,45.4,0.0,13.1,1009.5,9.0,62
2024,aout,12,32.2,nan,0.0,19.8,1011.5,11.0,0
2024,aout,13,31.0,52.7,0.0,10.0,1012.5,10.2,62
2024,aout,14,33.9,52.0,0.0,nan,1005.6,9.8,0
2024,aout,15,34.4,49.5,nan,20.4,1010.0,9.5,0
2024,aout,16,26.7,54.3,1.3,18.0,1012.4,8.3,72
2024,aout,17,36.0,45.8,nan,12.1,1007.5,nan,0
2024,aout,18,31.4,41.4,nan,nan,nan,9.6,0
2024,aout,19,33.3,45.2,0.0,nan,1020.3,10.5,0
2024,aout,20,nan,48.6,1.7,8.4,nan,10.3,0
2024,aout,21,33.0,43.7,0.0,7.0,1012.7,10.2,52
2024,aout,22,nan,45.9,1.2,nan,1011.3,9.9,0
2024,aout,23,nan,47.5,4.4,4.8,1009.1,11.0,0
2024,aout,24,33.0,46.1,2.5,17.0,1015.5,10.8,45
2024,aout,25,35.1,nan,2.0,nan,1012.9,10.8,0
2024,aout,26,32.5,45.2,0.0,9.6,1014.3,11.0,52
2024,aout,27,29.1,nan,0.4,15.5,1008.6,8.3,0
2024,aout,28,nan,54.4,1.1,12.2,1011.4,11.0,0
2024,aout,29,29.5,47.1,0.0,13.4,1012.5,9.8,62
2024,aout,30,31.2,47.2,nan,12.2,1014.0,10.3,0
2024,aout,31,25.6,45.0,1.6,14.4,1014.8,nan,0
2024,septembre,1,nan,48.5,0.0,10.4,1007.8,nan,0
2024,septembre,2,30.8,50.8,0.0,10.6,1013.5,7.7,62
2024,septembre,3,29.0,49.4,5.1,18.4,1015.6,9.0,55
2024,septembre,4,21.9,51.7,3.0,12.6,1019.4,8.3,65
2024,septembre,5,22.5,57.4,1.9,16.1,1013.7,9.2,72
2024,septembre,6,30.7,61.2,4.9,nan,1009.9,nan,0
2024,septembre,7,29.9,51.0,6.7,14.7,1011.8,6.1,61
2024,septembre,8,22.5,61.2,2.3,8.3,1007.7,9.8,65
2024,septembre,9,24.0,56.5,1.7,17.0,1018.8,7.0,78
2024,septembre,10,23.5,nan,6.3,10.4,1011.7,8.1,0
2024,septembre,11,28.0,44.7,4.0,19.4,1012.5,7.8,65
2024,septembre,12,29.0,59.3,0.0,12.9,1013.0,8.3,62
2024,septembre,13,25.1,66.9,4.0,18.3,1008.8,5.9,71
2024,septembre,14,29.8,50.0,0.0,11.9,1013.7,7.9,62
2024,septembre,15,20.9,50.3,0.0,8.0,1014.0,7.5,72
2024,septembre,16,25.8,nan,0.5,17.2,1011.1,10.3,0
2024,septembre,17,25.6,50.2,nan,18.3,1012.0,7.1,0
2024,septembre,18,27.7,50.6,4.4,11.2,1017.6,9.4,65
2024,septembre,19,26.5,59.1,0.0,18.3,1012.9,9.1,72
2024,septembre,20,nan,50.5,2.7,12.6,1016.0,6.4,0
2024,septembre,21,25.0,55.0,nan,13.2,nan,9.7,0
2024,septembre,22,30.4,57.8,0.0,12.0,nan,8.1,62
2024,septembre,23,30.5,55.1,3.0,7.8,1008.8,7.5,55
2024,septembre,24,33.2,57.4,0.0,16.8,nan,9.0,52
2024,septembre,25,nan,51.7,0.0,11.8,1015.6,6.4,0
2024,septembre,26,27.0,nan,1.5,15.7,1010.0,8.7,0
2024,septembre,27,25.5,47.7,0.0,19.7,nan,8.9,72
2024,septembre,28,31.9,nan,4.4,7.7,1011.8,6.8,0
2024,septembre,29,nan,59.6,5.2,14.1,1015.4,8.5,0
2024,septembre,30,26.6,50.0,1.6,13.0,1013.5,8.3,72
2024,octobre,1,19.8,57.8,3.2,15.6,nan,5.6,71
2024,octobre,2,25.0,67.0,2.5,18.9,1017.4,3.9,78
2024,octobre,3,25.3,66.7,0.0,10.5,nan,4.0,85
2024,octobre,4,18.8,64.7,nan,17.2,1016.8,4.3,0
2024,octobre,5,22.0,54.1,3.0,18.6,1020.6,4.6,78
2024,octobre,6,27.3,60.3,6.2,15.6,1016.6,nan,0
2024,octobre,7,18.3,62.5,4.1,12.5,1014.9,4.9,78
2024,octobre,8,26.2,nan,nan,15.0,1009.0,4.1,0
2024,octobre,9,21.9,63.5,4.6,10.8,1013.8,6.0,71
2024,octobre,10,16.7,64.9,2.8,16.0,1016.3,6.0,61
2024,octobre,11,22.4,59.5,0.0,12.8,nan,6.2,78
2024,octobre,12,nan,64.9,3.5,15.1,1014.0,3.7,0
2024,octobre,13,22.0,59.7,1.7,9.2,nan,5.7,78
2024,octobre,14,18.2,59.3,3.2,21.0,1016.3,5.9,71
2024,octobre,15,20.1,68.2,1.5,16.1,1018.7,3.1,85
2024,octobre,16,nan,62.2,2.8,13.0,1017.9,3.9,0
2024,octobre,17,24.6,nan,2.0,nan,1012.0,4.6,0
2024,octobre,18,28.1,61.3,1.6,13.6,1012.8,4.3,75
2024,octobre,19,24.0,63.3,nan,13.9,nan,3.7,0
2024,octobre,20,29.3,60.5,2.6,10.9,1023.7,6.2,61
2024,octobre,21,18.0,63.3,3.3,10.6,1012.0,5.6,71
2024,octobre,22,26.1,69.7,0.0,14.0,1016.5,5.6,78
2024,octobre,23,23.3,60.1,2.0,nan,1017.9,3.2,0
2024,octobre,24,18.9,67.5,3.5,14.8,nan,5.4,71
2024,octobre,25,27.1,63.0,5.5,17.2,1016.9,5.0,78
2024,octobre,26,18.5,63.7,1.2,16.8,1016.7,4.1,85
2024,octobre,27,21.8,56.7,0.0,8.1,1014.6,5.6,78
2024,octobre,28,20.6,63.0,5.0,nan,1012.8,6.2,0
2024,octobre,29,18.8,63.6,5.7,nan,1019.2,nan,0
2024,octobre,30,24.4,52.0,3.5,14.7,1014.5,4.5,78
2024,octobre,31,23.5,72.8,1.6,22.1,1020.2,6.2,71
2024,novembre,1,15.4,75.6,0.4,16.9,1014.3,2.4,68
2024,novembre,2,17.9,78.0,4.6,19.3,1020.5,0.2,61
2024,novembre,3,16.9,68.0,3.2,29.6,1017.7,nan,0
2024,novembre,4,nan,66.3,nan,nan,1021.7,3.7,0
2024,novembre,5,14.5,76.6,4.7,17.0,1016.8,1.6,61
2024,novembre,6,15.6,66.9,5.1,5.9,1019.1,nan,0
2024,novembre,7,17.6,61.9,3.6,15.0,1018.7,1.8,68
2024,novembre,8,17.0,71.5,2.1,21.1,1020.9,4.6,61
2024,novembre,9,21.1,72.4,6.5,19.9,1015.7,nan,0
2024,novembre,10,18.9,59.4,0.6,18.3,nan,1.6,85
2024,novembre,11,nan,60.5,6.7,17.5,1016.3,3.5,0
2024,novembre,12,15.0,nan,nan,16.3,1014.1,nan,0
2024,novembre,13,17.3,68.9,2.5,22.2,nan,3.2,68
2024,novembre,14,20.5,67.7,5.3,nan,1015.9,2.0,0
2024,novembre,15,14.6,69.7,3.5,14.6,1011.3,3.6,68
2024,novembre,16,nan,68.1,2.5,14.3,1014.7,3.2,0
2024,novembre,17,19.1,63.9,1.2,11.4,1018.6,2.2,85
2024,novembre,18,19.8,74.6,4.2,nan,1014.4,4.0,0
2024,novembre,19,17.3,74.2,5.2,16.0,1016.6,2.6,61
2024,novembre,20,nan,72.2,4.2,19.3,1018.0,2.4,0
2024,novembre,21,23.9,66.6,2.8,19.2,1012.0,3.9,78
2024,novembre,22,nan,69.2,8.0,18.6,nan,2.9,0
2024,novembre,23,18.8,72.1,2.8,13.8,1021.3,1.6,71
2024,novembre,24,14.3,68.4,4.9,16.4,1017.0,3.0,68
2024,novembre,25,nan,74.2,4.0,17.8,1015.5,3.5,0
2024,novembre,26,19.1,76.2,1.6,19.9,1015.3,3.4,78
2024,novembre,27,14.6,73.8,1.5,12.9,1018.8,4.0,68
2024,novembre,28,11.5,70.1,nan,14.5,1018.0,3.3,0
2024,novembre,29,21.7,73.6,nan,9.9,nan,0.6,0
2024,novembre,30,23.0,73.3,2.8,19.4,1021.1,4.2,71
2024,decembre,1,17.2,77.8,4.1,17.3,1019.6,nan,0
2024,decembre,2,18.7,77.7,5.2,23.7,1018.9,1.9,71
2024,decembre,3,nan,79.6,5.8,14.7,1013.0,3.2,0
2024,decembre,4,10.6,82.4,5.5,17.3,1022.5,1.7,56
2024,decembre,5,11.8,81.1,3.6,nan,1018.1,0.0,0
2024,decembre,6,6.7,76.4,4.5,15.6,nan,1.8,51
2024,decembre,7,9.5,80.2,0.3,16.3,1017.3,0.0,53
2024,decembre,8,17.7,80.3,5.7,nan,1020.6,0.9,0
2024,decembre,9,8.4,65.2,6.0,17.6,1018.4,1.9,58
2024,decembre,10,14.9,79.6,3.0,16.5,1020.1,1.9,61
2024,decembre,11,14.1,73.1,4.5,16.1,1015.8,0.8,61
2024,decembre,12,11.1,75.1,3.8,15.8,1018.9,0.6,61
2024,decembre,13,9.8,87.4,8.6,25.3,1018.8,1.7,46
2024,decembre,14,12.6,87.4,3.8,21.9,1021.4,0.0,56
2024,decembre,15,10.5,77.0,nan,18.6,1015.1,2.4,0
2024,decembre,16,9.9,79.0,3.9,nan,1015.5,2.0,0
2024,decembre,17,6.7,80.3,1.6,11.0,1017.0,4.0,53
2024,decembre,18,10.2,73.6,1.0,17.1,1020.2,2.8,68
2024,decembre,19,18.5,62.5,5.8,17.3,1018.7,2.3,78
2024,decembre,20,nan,75.1,1.2,21.4,1020.7,3.8,0
2024,decembre,21,14.3,69.7,5.8,20.1,nan,nan,0
2024,decembre,22,22.5,nan,1.0,23.0,1021.4,2.5,0
2024,decembre,23,12.7,nan,6.4,nan,1016.7,nan,0
2024,decembre,24,12.7,79.4,4.2,17.0,nan,2.2,61
2024,decembre,25,16.5,81.0,7.2,21.5,1018.7,0.4,56
2024,decembre,26,10.8,90.4,3.4,17.5,1020.9,2.9,56
2024,decembre,27,nan,77.8,5.3,nan,1017.0,3.5,0
2024,decembre,28,11.1,77.5,5.2,15.8,1017.3,2.3,61
2024,decembre,29,11.6,nan,4.4,19.8,1021.2,2.4,0
2024,decembre,30,13.5,78.4,3.5,14.5,1018.6,1.3,61
2024,decembre,31,13.8,nan,6.0,20.3,1022.6,2.1,0
2025,janvier,1,7.1,68.9,2.9,11.8,nan,2.6,58
2025,janvier,2,14.5,73.3,2.5,nan,1019.6,1.4,0
2025,janvier,3,10.5,79.8,7.2,nan,1015.8,2.1,0
2025,janvier,4,10.9,80.8,3.1,18.8,1021.1,1.4,56
2025,janvier,5,nan,80.7,5.8,16.4,nan,3.8,0
2025,janvier,6,11.3,68.9,0.3,10.9,1019.8,1.7,75
2025,janvier,7,nan,77.6,4.9,16.5,nan,1.1,0
2025,janvier,8,13.6,nan,7.0,22.8,1018.7,2.1,0
2025,janvier,9,12.0,80.6,nan,11.4,1015.5,1.2,0
2025,janvier,10,14.1,70.8,8.4,17.5,1015.7,3.4,61
2025,janvier,11,8.8,79.0,4.5,17.1,1017.3,2.0,51
2025,janvier,12,11.4,67.9,6.8,11.0,1018.2,nan,0
2025,janvier,13,16.0,75.1,6.6,23.3,1015.0,2.3,61
2025,janvier,14,14.5,72.1,5.4,19.9,1016.5,2.4,61
2025,janvier,15,10.9,75.5,3.6,20.2,1016.2,3.2,61
2025,janvier,16,8.7,66.1,4.8,14.6,1017.7,1.8,58
2025,janvier,17,13.9,72.2,3.4,16.5,1017.4,2.6,61
2025,janvier,18,15.1,81.1,5.1,22.5,1019.3,0.9,56
2025,janvier,19,10.3,nan,3.6,21.7,1017.7,1.2,0
2025,janvier,20,12.2,79.9,5.2,21.0,1014.5,1.1,61
2025,janvier,21,nan,77.7,4.9,18.5,1020.2,3.3,0
2025,janvier,22,11.9,81.0,6.2,13.8,1012.4,nan,0
2025,janvier,23,9.4,76.9,5.8,14.5,1016.3,1.3,51
2025,janvier,24,11.9,75.9,9.6,14.2,1023.0,2.0,61
2025,janvier,25,11.2,78.1,4.3,21.2,1019.0,2.5,61
2025,janvier,26,16.1,nan,5.8,17.5,nan,0.5,0
2025,janvier,27,12.0,nan,nan,16.7,1018.5,0.8,0
2025,janvier,28,7.1,nan,5.1,15.3,1021.5,nan,0
2025,janvier,29,16.1,67.5,8.1,25.9,1018.9,nan,0
2025,janvier,30,18.4,68.1,4.8,15.5,1019.5,2.0,78
2025,janvier,31,8.4,nan,5.2,nan,1015.4,0.6,0
2025,fevrier,1,11.2,65.1,5.3,24.1,1019.8,1.9,68
2025,fevrier,2,11.8,77.8,3.9,20.7,1018.7,3.3,61
2025,fevrier,3,13.4,72.3,7.7,nan,1019.7,1.8,0
2025,fevrier,4,17.3,66.2,5.6,23.3,1021.0,2.0,68
2025,fevrier,5,9.5,75.7,1.0,17.3,1016.0,0.0,58
2025,fevrier,6,12.3,64.9,3.3,22.2,1023.0,2.8,68
2025,fevrier,7,13.0,74.7,nan,8.2,1015.4,2.6,0
2025,fevrier,8,nan,70.1,6.2,18.6,1025.3,nan,0
2025,fevrier,9,10.9,71.0,nan,24.1,nan,3.6,0
2025,fevrier,10,8.5,74.7,3.7,26.2,1011.2,2.8,51
2025,fevrier,11,13.6,67.4,3.6,17.5,1015.5,3.6,68
2025,fevrier,12,nan,72.5,nan,11.6,nan,3.2,0
2025,fevrier,13,15.0,nan,nan,13.4,1019.0,nan,0
2025,fevrier,14,17.5,65.7,3.1,nan,1014.4,2.0,0
2025,fevrier,15,nan,67.9,2.6,18.5,1016.7,2.1,0
2025,fevrier,16,13.9,80.1,3.5,nan,1019.4,2.5,0
2025,fevrier,17,16.8,nan,3.1,nan,1015.9,2.7,0
2025,fevrier,18,nan,nan,4.1,16.3,1015.3,nan,0
2025,fevrier,19,12.8,80.9,8.0,21.5,1019.7,1.8,56
2025,fevrier,20,nan,70.7,2.7,17.9,nan,4.6,0
2025,fevrier,21,11.5,71.0,3.3,20.3,1020.3,3.4,61
2025,fevrier,22,11.1,73.7,1.6,23.9,1015.4,3.0,68
2025,fevrier,23,nan,67.5,0.4,15.5,1018.1,2.3,0
2025,fevrier,24,11.5,69.4,1.9,12.5,1015.3,2.1,75
2025,fevrier,25,11.3,70.5,6.1,15.7,1017.1,3.8,61
2025,fevrier,26,9.9,72.4,1.5,18.4,nan,3.5,58
2025,fevrier,27,16.9,72.6,1.7,12.3,1014.7,1.8,68
2025,fevrier,28,14.1,74.5,2.2,18.6,1021.3,2.5,61
2025,fevrier,29,6.3,73.5,nan,15.9,1015.0,3.4,0
2025,mars,1,18.9,62.8,7.5,25.7,1021.2,nan,0
2025,mars,2,16.1,71.2,5.0,13.3,1011.6,2.5,61
2025,mars,3,21.4,67.3,0.0,20.2,1015.8,5.7,78
2025,mars,4,13.3,66.7,2.0,14.4,1013.9,4.9,75
2025,mars,5,14.3,70.3,1.7,15.1,1012.3,3.9,68
2025,mars,6,18.2,nan,nan,17.7,nan,4.6,0
2025,mars,7,18.0,66.3,2.9,19.5,1016.7,4.4,78
